squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments
10342,102098,2011,1,C0054,1109,NA
13676,101837,2011,1,C0088,1234,NA
12620,102532,2011,1,C0650,1025,Set off-midden
11220,102679,2011,1,C0733,958,Collar had an ibutton
12516,104010,2011,1,C0874,1120,NA
11966,103060,2011,1,C1278,1035,NA
11896,106750,2011,1,C2318,1507,Other squirrel rattled at midden while I handled this squirrel
12469,106650,2011,1,C2392,1110,NA
8761,106511,2011,1,C2588,1030,"juv from last year caught for the first time, ear in too bad condition to put a new tag"
11966,103059,2011,1,C1281,1015,NA
13667,89977,2009,1,A0545,1027,HT 20
10933,89934,2009,1,A0551,932,Recap. Released
10183,90427,2009,1,A0556,1000,"HT=14, OFT=11+ 3 smears"
11176,86689,2009,1,A0579,1037,Released; 2nd cap today
10657,89673,2009,1,A0604,1236,Released
10160,89351,2009,1,A0635,915,Late P2? Early P3?
11176,86690,2009,1,A0787,932,Released; 3rd cap today
10657,92869,2009,1,A0790,924,HT 20
10182,88862,2009,1,A0898,1201,Released without handling
10391,88704,2009,1,A0938,957,HT 1;
10391,88705,2009,1,A0966,1136,Released 2nd cap here today
11176,86691,2009,1,A0970,1128,Released
10593,91509,2009,1,A1068,1025,HT 17
10627,91618,2009,1,A1094,930,Released without handling
13667,90462,2009,1,A1097,1015,HT 15. Milk was hard to get.
11177,91145,2009,1,A1101,908,HT 20
11105,91476,2009,1,A1136,936,HT 15
10181,90423,2009,1,A1154,1055,HT=15; released; possibly P3
10271,90324,2009,1,A1210,936,HT 15
10181,90422,2009,1,A1218,1130,released without handling
10762,90396,2009,1,A1233,934,"HT28;FMRF 0934;46,45 R10"
13666,90329,2009,1,A1236,909,HT 8
10215,91582,2009,1,A1239,1145,HT=6; OFT=7
10627,91617,2009,1,A1344,1130,HT=14; OFT=18
10342,91345,2009,1,A1395,758,no HT b/c B/W kept harrassing us
13660,91631,2009,1,A1411,920,Released without handling
10391,92202,2009,1,A1504,953,HT 0
10750,92245,2009,1,A1516,905,HT: 11s
11171,92451,2009,1,A1598,2208,HT 17
11448,91768,2009,1,A1655,905,HT 22
10318,91899,2009,1,A1660,1116,HT 19
10391,91901,2009,1,A1710,2030,Released without handling
12852,104297,2011,1,C0926,947,JUV
10139,86759,2009,1,A0245,1458,NA
10271,87007,2009,1,A0253,1450,NA
10624,87494,2009,1,A0276,938,NA
10335,89606,2009,1,A0356,1030,NA
10264,87537,2009,1,A0359,1033,NA
10271,89489,2009,1,A0586,921,NA
10627,89609,2009,1,A0592,1049,NA
10271,89846,2009,1,A0593,853,NA
10517,87932,2009,1,A0711,1020,NA
10375,87929,2009,1,A0722,1000,NA
10206,90179,2009,1,A0753,906,NA
13667,89428,2009,1,A0761,904,NA
10717,88475,2009,1,A0812,1127,NA
10462,88336,2009,1,A0834,919,NA
10391,88383,2009,1,A0843,950,NA
10569,89283,2009,1,A0859,1019,NA
10408,89328,2009,1,A0897,1037,NA
10405,88881,2009,1,A0934,909,NA
10750,90153,2009,1,A1117,956,NA
10947,91743,2009,1,A1321,815,NA
10496,92138,2009,1,A1511,923,NA
10375,100699,2011,1,B4040,1130,NA
12303,103190,2011,1,C1497,1126,NA
13672,105929,2011,1,C1941,957,1. Mark Recapture.
11210,91656,2009,1,A1568,1155,HT=16; OFT=4
11272,92713,2009,1,A1591,955,HT 21
12933,104141,2011,1,C1217,1138,NA
10933,89933,2009,1,A0551,932,NA
11193,89698,2009,1,A0732,1114,"Released, already handled during the day"
11177,90436,2009,1,A0863,1050,released without handling
10342,91140,2009,1,A1037,1118,Released
11177,90436,2009,1,A1064,900,released without handling
10183,90425,2009,1,A1209,745,NA
10203,90782,2009,1,A1212,907,NA
11210,91656,2009,1,A1410,830,Released without handling
12026,103813,2011,1,B1702,938,NA
10654,102181,2011,1,B1705,1238,Big pink growth near a nipple
11976,101225,2011,1,B1712,1117,"untag left hear (bad),lost tag"
12477,104279,2011,1,B1718,926,NA
10918,103809,2011,1,B1719,1124,Wean
11084,101284,2011,1,B1723,1138,NA
11313,101286,2011,1,B1733,1426,NA
11945,100818,2011,1,B1735,1144,NA
12026,103672,2011,1,B1738,1014,Released
13691,101308,2011,1,B1739,1341,NA
11084,100731,2011,1,B3041,1433,20 s HT; same colours as last year
19267,102370,2011,1,B3457,1228,Couldn t find nipples
10654,104629,2011,1,B3460,936,NA
11946,104269,2011,1,B3463,859,NA
11577,102356,2011,1,B3465,1155,NA
11953,102300,2011,1,B3469,1613,"Released unhandled, caught earlier"
13690,101973,2011,1,B3470,1034,NA
13092,104335,2011,1,B3471,1100,NA
12550,104283,2011,1,B3472,1001,NA
11953,103075,2011,1,B3494,1040,NA
12003,102191,2011,1,B3507,1130,NA
12477,104209,2011,1,B3518,1040,NA
13089,104333,2011,1,B3530,923,Forget to weight?
10918,104323,2011,1,B3542,1018,P¿
12032,101364,2011,1,B3546,1250,NA
13133,104341,2011,1,B3552,1118,NA
10654,105775,2011,1,B3565,1016,NA
11976,101570,2011,1,B3567,1236,couldn't find the nipples
11953,104669,2011,1,B3571,948,NA
11084,102235,2011,1,B3577,1106,NA
10191,104231,2011,1,B3581,1145,NA
11953,102300,2011,1,B3593,1457,NA
10655,101282,2011,1,B3594,1401,NA
10191,102354,2011,1,B3597,1250,NA
12524,102366,2011,1,B3598,1047,NA
11084,102627,2011,1,B3601,1132,NA
12478,103815,2011,1,B3617,923,NA
10654,100816,2011,1,B3624,1459,NA
10191,102623,2011,1,B3629,1021,NA
11976,103670,2011,1,B3656,1039,NA
11943,101190,2011,1,B3657,NA,NA
12478,101480,2011,1,B3660,1236,NA
11953,101568,2011,1,B3703,1412,need new colours
19267,104570,2011,1,B3726,947,NA
12462,102195,2011,1,B3796,1021,NA
11979,101072,2011,1,B3815,1457,NA
13134,104343,2011,1,B3818,951,NA
12526,101524,2011,1,B3827,1413,Need to check if lac
11976,102473,2011,1,B3834,944,NA
12478,101644,2011,1,B3843,1046,NA
10946,104325,2011,1,B3844,902,NA
11084,101042,2011,1,B3856,1334,NA
11435,103455,2011,1,B3858,1027,K.15 middea
11997,104671,2011,1,B3868,1058,NA
13667,101156,2011,1,B3882,1439,NA
12526,103504,2011,1,B3901,1126,NA
12031,106404,2011,1,B3913,1100,3
11722,101044,2011,1,B3918,1502,hard rod in abdomen
12524,100771,2011,1,B3919,1400,0 s HT; couldn’t find nipples
12477,103498,2011,1,B3919,1052,NA
13667,100934,2011,1,B3920,1107,VERY big P2
10653,101070,2011,1,B3924,1604,NA
19267,103715,2011,1,B3929,947,NA
11944,103496,2011,1,B3939,1033,NA
11946,100763,2011,1,B3944,1439,0 s HT
12432,100798,2011,1,B3954,1330,NA
12024,106795,2011,1,B3966,1535,NA
12027,102193,2011,1,B3977,1152,NA
11218,100969,2011,1,B3979,1135,NA
11313,100733,2011,1,B3980,1147,13sHT
13129,100800,2011,1,B3991,1346,NA
12462,102478,2011,1,B3993,1006,NA
11448,104683,2011,1,B3997,1112,lost weight scale
12550,103459,2011,1,B4010,1043,NA
13097,103823,2011,1,B4025,953,Released
12526,101773,2011,1,B4044,1211,NA
13126,106676,2011,1,B4055,1125,NA
11722,100737,2011,1,B4073,1110,22sHT
12435,103642,2011,1,B4078,1037,NA
12480,100769,2011,1,B4081,1449,9 s HT; colours need changing!
12478,101300,2011,1,B4089,1252,NA
12432,103457,2011,1,B4091,1008,NA
10191,101143,2011,1,B4149,1312,NA
11531,100735,2011,1,B4252,1347,5sHT
12462,102117,2011,1,B4352,1101,NA
12139,100743,2011,1,B4397,1249,18 s HT
12524,103502,2011,1,B4521,1137,NA
13667,101048,2011,1,B4532,1448,NA
12005,101298,2011,1,B4575,1226,NA
12432,103640,2011,1,B4591,1030,NA
11448,104339,2011,1,C0001,958,NA
12026,101858,2011,1,C0005,1157,NA
11976,102362,2011,1,C0006,1016,NA
11577,104631,2011,1,C0010,1001,NA
12434,101864,2011,1,C0019,1104,NA
11084,102827,2011,1,C0027,1113,NA
11976,101927,2011,1,C0028,1154,NA
12432,102251,2011,1,C0037,1300,NA
12478,101868,2011,1,C0044,1305,Big p3
12026,102066,2011,1,C0047,1036,Released caught yesterday
12435,101866,2011,1,C0058,1211,NA
11953,101820,2011,1,C0063,1211,probably sp
11953,101971,2011,1,C0080,1309,probably sp
11577,101708,2011,1,C0091,1102,NA
12432,101640,2011,1,C0098,1149,"Couldn't put colar on, bleeding"
10654,102109,2011,1,C0102,1041,NA
10654,101923,2011,1,C0108,1047,Probably lost litter
12025,101716,2011,1,C0111,1200,NA
10191,102064,2011,1,C0113,1303,NA
12432,101862,2011,1,C0138,1215,Caught the day before. Just colared her
11976,101712,2011,1,C0156,1234,NA
12031,101638,2011,1,C0159,1104,"was freaking out and bleeding, couldn't get 2 DNA samples"
12432,101824,2011,1,C0192,1106,Try to put colar on.Was moving back finaly escape
12435,101642,2011,1,C0194,1143,NA
12524,102480,2011,1,C0199,1215,NA
10918,102111,2011,1,C0216,1226,NA
11722,102400,2011,1,C0232,1056,NA
12478,102253,2011,1,C0241,1242,NA
11722,102239,2011,1,C0242,1223,NA
12492,104329,2011,1,C0248,1034,NA
11690,101630,2011,1,C0254,1116,NA
12003,102115,2011,1,C0275,1032,NA
11944,103163,2011,1,C0276,1116,NA
12432,102408,2011,1,C0291,1139,NA
12433,101234,2011,1,C0300,1136,NA
11976,102012,2011,1,C0304,1239,Yellow wire ibutton
12139,101150,2011,1,C0318,1441,NA
12462,101576,2011,1,C0320,1254,NA
12003,101765,2011,1,C0341,1145,NA
11578,101401,2011,1,C0356,1321,NA
11536,101103,2011,1,C0361,1321,Nipples looked to be medium pink?!
12033,101366,2011,1,C0364,1133,NA
12025,102014,2011,1,C0376,1039,NA
10654,101360,2011,1,C0377,1158,NA
11943,101478,2011,1,C0380,1326,NA
12419,101107,2011,1,C0384,1345,NA
11084,101476,2011,1,C0389,1130,NA
11577,101105,2011,1,C0394,1421,Hard rod in abdomen
11576,101706,2011,1,C0395,1252,NA
11577,101516,2011,1,C0397,1344,NA
11722,101632,2011,1,C0403,1212,NA
10191,101818,2011,1,C0412,1311,NA
13667,101580,2011,1,C0414,1222,"escaped, L3 female"
11976,101292,2011,1,C0429,1220,NA
12524,102022,2011,1,C0430,1030,NA
12435,101439,2011,1,C0439,1300,NA
12432,101232,2011,1,C0444,1254,NA
12031,102018,2011,1,C0452,1210,NA
11536,101704,2011,1,C0463,1330,NA
12003,101929,2011,1,C0465,1136,NA
12462,101368,2011,1,C0468,1217,NA
19267,101584,2011,1,C0470,1342,NA
12000,101405,2011,1,C0479,1308,NA
12462,101109,2011,1,C0484,1402,BIG P2
10918,101397,2011,1,C0485,1156,NA
13667,101482,2011,1,C0493,1307,NA
12435,102833,2011,1,C0502,1433,NA
11084,103161,2011,1,C0520,1008,"Released unhandled, caught yesterday"
10654,101097,2011,1,C0521,1502,unsure of P1 status - P2 when last caught 2 weeks ago!
12003,102547,2011,1,C0527,1105,NA
12451,102519,2011,1,C0531,957,NA
12026,102247,2011,1,C0542,1146,NA
12524,101306,2011,1,C0556,1326,NA
13667,102416,2011,1,C0560,1031,NA
11953,102637,2011,1,C0562,1200,NA
11313,102629,2011,1,C0567,1053,"Lost, Wean"
12434,101152,2011,1,C0581,1352,NA
12026,102404,2011,1,C0591,1220,possibly lost
12027,102551,2011,1,C0625,1148,Released unhandled
11976,102473,2011,1,C0637,1056,Released unhandled caught earlier
12478,102736,2011,1,C0638,1003,Lost?
12301,103329,2011,1,C0639,1028,"new colar on, I-botton girl."
12435,102412,2011,1,C0649,1203,NA
11976,102542,2011,1,C0654,936,released unhandled
12802,104679,2011,1,C0661,1047,NA
11943,102724,2011,1,C0667,1220,NA
12524,103123,2011,1,C0668,1010,NA
12432,104023,2011,1,C0671,930,Wean
10946,104149,2011,1,C0675,907,Released
13137,104167,2011,1,C0677,932,Released
10946,104667,2011,1,C0679,1138,NA
12478,102872,2011,1,C0681,932,NA
12432,102831,2011,1,C0683,1057,NA
10654,102688,2011,1,C0699,1055,"Smaller growth near the nipple, second litter"
13136,104165,2011,1,C0731,921,NA
12031,102730,2011,1,C0732,1134,NA
10654,103911,2011,1,C0734,1035,NA
11002,104015,2011,1,C0735,1047,NA
12432,102734,2011,1,C0746,1021,NA
12026,102829,2011,1,C0747,1130,"Kind of big nipples no milk
"
10191,103159,2011,1,C0752,1032,NA
12524,104677,2011,1,C0759,1015,NA
10654,102954,2011,1,C0789,1023,NA
11997,104153,2011,1,C0800,1010,NA
11944,102864,2011,1,C0801,1016,NA
12435,104027,2011,1,C0804,937,NA
11722,104267,2011,1,C0811,1041,NA
13094,104161,2011,1,C0817,957,NA
12747,104157,2011,1,C0818,905,Released
11998,103287,2011,1,C0823,1032,NA
11998,103119,2011,1,C0830,943,Rattled at E11.
12746,104155,2011,1,C0832,934,Released
13093,103878,2011,1,C0833,1028,NA
12434,103674,2011,1,C0849,1008,P8. Midden
12478,104281,2011,1,C0851,907,NA
12435,104277,2011,1,C0853,946,NA
19267,102692,2011,1,C0859,1036,Can t find nipple
12434,104025,2011,1,C0880,920,Released
12524,104031,2011,1,C0888,1006,NA
12029,103293,2011,1,C0903,1016,NA
11946,103866,2011,1,C0910,927,NA
11448,104163,2011,1,C0916,951,Released
11997,102778,2011,1,C0924,1124,0
12026,102016,2011,1,C0936,1049,NA
12026,103773,2011,1,C0946,951,RELEASED
10358,101564,2011,1,C0947,1142,NA
12462,104635,2011,1,C0953,948,NA
12526,103019,2011,1,C0956,1102,NA
12865,103964,2011,1,C0959,1026,NA
12434,102410,2011,1,C0972,1122,NA
12003,103291,2011,1,C0985,1114,NA
11313,103232,2011,1,C0988,917,NA
11976,102690,2011,1,C0992,957,Released
10918,102776,2011,1,C1204,1053,NA
12003,104633,2011,1,C1212,928,Gain weight
12492,104675,2011,1,C1235,1029,Lost¿
12434,104275,2011,1,C1238,920,NA
11944,104199,2011,1,C1241,1005,NA
11976,104203,2011,1,C1242,1147,NA
12434,104207,2011,1,C1243,1058,Released
12026,104205,2011,1,C1244,950,Released
10946,104013,2011,1,C1259,1117,NA
11577,103284,2011,1,C1261,1136,NA
12026,103081,2011,1,C1263,1107,NA
12477,106811,2011,1,C1266,1037,NA
13095,106817,2011,1,C1274,1603,NA
12434,103874,2011,1,C1277,938,NA
12435,103169,2011,1,C1279,951,NA
10654,103280,2011,1,C1280,916,NA
12492,103923,2011,1,C1286,1118,NA
11976,102958,2011,1,C1292,1037,colar not on when weighted
10918,103194,2011,1,C1295,955,NA
12301,104021,2011,1,C1299,1028,NA
12477,103711,2011,1,C1300,933,RELEASED
13135,104211,2011,1,C1319,1653,NA
11953,103075,2011,1,C1333,1141,Released caught earlier
11976,103117,2011,1,C1345,1044,NA
12031,102963,2011,1,C1347,945,NA
12000,106791,2011,1,C1366,1506,NA
13092,104037,2011,1,C1369,1123,Released
12301,106803,2011,1,C1387,1657,NA
11998,103013,2011,1,C1389,1145,Rattle at E11?
11448,103825,2011,1,C1399,NA,collar:1
11577,102956,2011,1,C1404,1143,colar not on when weighted
12432,103167,2011,1,C1419,836,NA
12026,104271,2011,1,C1440,1029,NA
19267,103171,2011,1,C1447,1024,NA
11997,103196,2011,1,C1448,1137,NA
12434,106807,2011,1,C1459,1019,NA
11084,103069,2011,1,C1465,1100,NA
11577,103115,2011,1,C1471,1033,Really bad neck
11084,103230,2011,1,C1490,940,NA
12301,103015,2011,1,C1493,1037,NA
11576,103961,2011,1,C1500,1110,NA
13092,104159,2011,1,C1506,928,Released
11944,103668,2011,1,C1512,1129,NA
12973,103817,2011,1,C1513,1115,NA
12492,104029,2011,1,C1523,1023,NA
12026,103740,2011,1,C1547,940,Released
12477,103676,2011,1,C1567,947,NA
12477,103403,2011,1,C1578,1028,NA
11953,103571,2011,1,C1579,1052,Escaped
11084,103395,2011,1,C1580,1043,NA
13092,104681,2011,1,C1603,1131,NA
10946,103913,2011,1,C1604,941,NA
12026,103870,2011,1,C1617,952,Released
11943,103397,2011,1,C1623,1114,NA
12026,103401,2011,1,C1629,1050,NA
13092,103968,2011,1,C1630,1014,NA
11946,103399,2011,1,C1631,1244,NA
12432,104273,2011,1,C1643,937,NA
11722,103634,2011,1,C1646,1122,NA
11998,103917,2011,1,C1649,1048,NA
11576,103766,2011,1,C1651,1101,NA
13090,104035,2011,1,C1653,1104,NA
11313,103492,2011,1,C1667,1011,NA
11011,103811,2011,1,C1672,1011,NA
12478,103500,2011,1,C1680,957,NA
11577,103864,2011,1,C1694,1050,NA
12462,103921,2011,1,C1707,1019,NA
11976,103321,2011,1,C1731,938,NA
12026,103636,2011,1,C1743,1054,NA
12026,104019,2011,1,C1746,955,Released
11997,103323,2011,1,C1748,1050,NA
12432,104788,2011,1,C1803,1034,NA
13132,104794,2011,1,C1820,1125,Maybe U2 juv (offgrid female)
11576,104713,2011,1,C1824,1002,NA
10918,104711,2011,1,C1830,1028,NA
11577,104936,2011,1,C1834,1132,NA
11545,104782,2011,1,C1841,1102,NA
12026,104715,2011,1,C1853,937,NA
11577,104784,2011,1,C1881,1013,"P3? Big female, big stomac possibly pregnant"
12435,104790,2011,1,C1884,1040,NA
11576,105735,2011,1,C1906,905,NA
11944,104873,2011,1,C1909,1030,NA
11946,104741,2011,1,C1914,1204,NA
12478,104792,2011,1,C1955,1150,NA
13667,104950,2011,1,C1962,1026,NA
11722,104871,2011,1,C1970,1007,NA
12462,105790,2011,1,C1977,1102,NA
12477,104883,2011,1,C1980,1108,NA
11953,104940,2011,1,C1984,1011,NA
10191,104739,2011,1,C1990,1127,NA
12524,104885,2011,1,C1994,1131,NA
13131,104987,2011,1,C1998,1026,NA
13691,106682,2011,1,C2058,933,NA
19267,106684,2011,1,C2080,924,NA
11722,106779,2011,1,C2081,856,NA
11946,106783,2011,1,C2093,938,NA
12526,106595,2011,1,C2116,948,NA
12432,106805,2011,1,C2128,1044,NA
11531,106777,2011,1,C2131,856,NA
11953,106785,2011,1,C2141,903,NA
12033,106591,2011,1,C2142,938,NA
12139,106670,2011,1,C2158,1044,NA
13092,106597,2011,1,C2182,1500,NA
10037,106520,2011,1,C2188,1032,NA
10358,106575,2011,1,C2191,1430,NA
11997,106583,2011,1,C2195,1114,NA
13096,106529,2011,1,C2201,1312,NA
11435,106660,2011,1,C2206,1009,NA
10918,106579,2011,1,C2213,1055,NA
13128,106678,2011,1,C2224,1019,NA
11577,106581,2011,1,C2225,1143,NA
11998,106585,2011,1,C2226,958,NA
13690,106535,2011,1,C2230,945,NA
13085,106424,2011,1,C2233,1016,"Mark-recapture,round 5, 10:00"
13130,106478,2011,1,C2235,945,NA
10043,106654,2011,1,C2242,1027,NA
11578,106662,2011,1,C2243,946,NA
12973,106815,2011,1,C2247,1622,NA
11078,106658,2011,1,C2301,915,NA
12491,106587,2011,1,C2311,1042,NA
12974,105794,2011,1,C2313,1051,NA
13131,106823,2011,1,C2324,846,NA
12435,106809,2011,1,C2340,1053,NA
12026,106797,2011,1,C2344,1104,NA
12029,106799,2011,1,C2348,1645,NA
11952,106664,2011,1,C2354,1111,NA
12550,106674,2011,1,C2365,1000,NA
11976,105783,2011,1,C2368,1046,NA
12479,106787,2011,1,C2370,1002,NA
11434,106524,2011,1,C2373,1046,NA
13126,105668,2011,1,C2407,1144,probably siblings with G*/Y
12301,104964,2011,1,C2412,1110,NA
11448,106819,2011,1,C2418,1551,NA
10191,104981,2011,1,C2420,1048,NA
13131,105556,2011,1,C2446,926,NA
13129,106821,2011,1,C2501,1117,NA
10918,105646,2011,1,C2505,945,NA
11576,105546,2011,1,C2511,946,NA
11953,104962,2011,1,C2527,1026,NA
10655,106370,2011,1,C2533,1215,"Mark-recapture, round 6, 11:30"
10878,106577,2011,1,C2539,931,NA
10946,105777,2011,1,C2540,1113,NA
13097,106531,2011,1,C2543,1004,NA
12025,106668,2011,1,C2547,1035,NA
13667,106680,2011,1,C2553,902,NA
13130,105014,2011,1,C2556,1100,NA
11999,106789,2011,1,C2571,955,NA
12027,106589,2011,1,C2575,1026,NA
11944,106781,2011,1,C2579,929,NA
12032,106801,2011,1,C2595,1632,NA
11576,105781,2011,1,C4444,1036,NA
10654,105733,2011,1,C7593,856,Released
10081,93318,2010,1,B0452,1331,"HT 0s, P2?"
10084,93284,2010,1,B0119,1344,HT 21s
10085,93515,2010,1,B0240,1149,HT 6s
10085,93550,2010,1,B0875,1157,released unhandled
10085,93885,2010,1,B0035,1126,NO HT
10085,94133,2010,1,B0984,1240,"No HT, no nip"
10088,93480,2010,1,B0059,1430,no HT
10089,94093,2010,1,B1283,1233,HT 5s
10089,94705,2010,1,B1635,1237,HT 1S
10089,97419,2010,1,B3326,1150,HT 9s
10091,96143,2010,1,B1751,1155,Not handled
10091,96144,2010,1,B1751,1155,Not handled
10091,96143,2010,1,B1751,1155,Not handled
10091,96144,2010,1,B1751,1155,Not handled
10091,96422,2010,1,B2430,1137,Released unhandled
10092,93078,2010,1,A1788,1313,NA
10092,93729,2010,1,B0608,1249,HT 10s
10092,94020,2010,1,B0593,1340,"HT 13s, no nip"
10092,94094,2010,1,B1316,1116,"HT 21s, no nip"
10092,94190,2010,1,B0950,1053,"HT 21s, no nip"
10092,94503,2010,1,B1345,1144,"HT 2s, no nip"
10101,94333,2010,1,B0998,956,HT 12s
10101,95661,2010,1,B2086,923,HT 5s.  Off grid?  Need to confirm lac
10113,93079,2010,1,A1429,1141,NA
10113,93171,2010,1,B0102,1215,7 s HT
10113,93319,2010,1,B0265,1340,12 s HT; no weight measured
10113,93516,2010,1,B0156,1208,20 s HT; nipple condition not assessed
10113,93650,2010,1,B0844,1354,4 s HT
10113,93845,2010,1,B0725,1256,"4 s HT; maybe P0-P1, slightly bloated"
10113,94058,2010,1,B1203,1159,"HT 4s, large swollen uterus"
10113,94643,2010,1,B1032,1100,No handling time; Large P1
10113,94759,2010,1,B0851,1050,Large swollen uterus
10113,94905,2010,1,B0993,1227,No handling time
10113,94948,2010,1,B1410,1044,11 s HT
10113,95085,2010,1,B1284,1123,9 s HT
10113,95275,2010,1,B1980,1041,No handling time
10113,95434,2010,1,B1399,1115,10 s HT
10113,95553,2010,1,B2201,958,No handling time
10113,95662,2010,1,B1516,1001,12 s HT
10113,95747,2010,1,B1194,1208,No handling time
10113,95981,2010,1,B2303,1150,No handling time
10113,97790,2010,1,B3038,1135,Lost lit fo' sure
10119,93098,2010,1,A1527,1452,13s HT
10119,93581,2010,1,B0426,1218,HT 16s
10119,93667,2010,1,B0255,1509,"HT 21s, no nip"
10119,93759,2010,1,B0191,1519,"HT 22s, no nip"
10119,94334,2010,1,B1238,930,NA
10119,95905,2010,1,B2678,1035,NA
10119,96241,2010,1,B1163,1123,HT 10
10119,96546,2010,1,B2407,NA,HT 16s
10119,96701,2010,1,B2986,1005,Released
10119,96725,2010,1,B3201,1000,released unhandled
10126,93320,2010,1,B0427,1320,HT 7s
10126,93431,2010,1,B0184,1440,released unhandled
10126,93582,2010,1,B0664,1245,HT 22s
10126,93812,2010,1,B0438,1032,"HT 1s, no nip"
10126,94906,2010,1,B0852,1224,HT 7
10126,97420,2010,1,B2972,1137,"HT 9s;  hard odd object felt during palp, despite looking like she should be lac"
10126,98090,2010,1,B3630,1241,10 s HT
10126,99228,2010,1,B3048,948,Lac/Weaned?
10155,95345,2010,1,B2001,1104,HT 3s
10155,96344,2010,1,B1075,1145,NA
10155,96974,2010,1,B2974,1023,HT 1s
10162,94191,2010,1,B0543,1246,HT 21s
10167,93481,2010,1,B0303,1406,HT 14s
10167,94095,2010,1,B0924,1426,"HT 8s, no nip, weight not recorded"
10167,99328,2010,1,B4049,1020,0 s HT ;nipples dont look worn;
10169,93124,2010,1,A1510,1045,11HT
10169,95023,2010,1,B1609,1222,Released unhandled
10169,95623,2010,1,B2213,1145,Released
10175,93172,2010,1,B0431,1132,0 s HT
10188,93928,2010,1,B0528,1015,"HT 24s, chewed through mesh during HT and escaped"
10193,93321,2010,1,B0353,1339,8 S HT; no weight measured
10193,93482,2010,1,B0270,1244,"released unhandled, missed behaviour upon release"
10193,94059,2010,1,B0031,1308,HT 15s
10193,94427,2010,1,B1289,1105,HT 14s
10193,96052,2010,1,B2305,947,Released unhandled
10193,96424,2010,1,B2365,1025,NA
10196,96243,2010,1,B1771,941,HT 7
10197,94060,2010,1,B1221,1408,HT 0s
10209,96726,2010,1,B3163,944,Old colours left in (from 2007); HT 14s
10209,97298,2010,1,B3120,1019,HT 11s
10213,93483,2010,1,B0655,1436,"weighed before collar was put on, HT 0s"
10213,94096,2010,1,B1323,1353,HT 6s.  Dried up nipples; lost litter 1.  More than probably pregnant again
10213,94950,2010,1,B1916,1024,HT 2s
10213,96976,2010,1,B2978,1132,HT 2s; LAC?
10213,97299,2010,1,B2188,1107,1 s HT
